,idt,name,category,description,city,country,latitude,longitude,year_founded,employees,total_money_raised
2087,52cdef7f4bab8bd67529be25,EdeniQ,other,Ethanol Producer,Visalia,USA,36.35198,-119.368461,2008,100.0,$83.7M
2088,52cdef7f4bab8bd67529be25,EdeniQ,other,Ethanol Producer,Omaha,USA,41.195017,-96.0942872,2008,100.0,$83.7M
2089,52cdef7f4bab8bd67529be2e,Althea Systems,hardware,Internet TV startup,Bangalore,IND,12.9349604,77.6136847,2009,,$3M
2091,52cdef7f4bab8bd67529be37,Glycos Biotechnologies,biotech,Alternative Fuel Production,Houston,USA,29.768442,-95.401093,2007,,$15.1M
2092,52cdef7f4bab8bd67529be3c,Miragen Therapeutics,biotech,microRNA treatments,Boulder,USA,40.068752,-105.208027,2007,,$38M
2093,52cdef7f4bab8bd67529be3e,Anaphore,biotech,Protein therapeutics,La Jolla,USA,32.89892,-117.242961,2008,,$24.3M
2094,52cdef7f4bab8bd67529be40,Astute Medical,medical,Protein biomarkers,San Diego,USA,32.894045,-117.234724,2007,,$86.2M
2095,52cdef7f4bab8bd67529be44,Pasteuria Bioscience,finance,Nematode control products ,Alachua,USA,29.7848982,-82.4801871,2003,,$8.35M
2103,52cdef7f4bab8bd67529be74,CellVir,biotech,A new generation of antivirals,Evry,FRA,48.6198823,2.4524545,2006,,$387k
2104,52cdef7f4bab8bd67529be75,Solar Junction,manufacturing,Solar Cells,San Jose,USA,37.383175,-121.915418,2007,,$58.6M
2106,52cdef7f4bab8bd67529be7a,GenKyoTex,biotech, Treatment of Pathologies,Geneva,CHE,46.1685443,6.1036257,2006,,$51.8M
2107,52cdef7f4bab8bd67529be91,Pathway Genomics,biotech,A global genetic testing company...,San Diego,USA,32.902576,-117.218164,2008,100.0,$0
2108,52cdef7f4bab8bd67529be99,Engagement Systems,software,CRM-Integrated Marketing Automation,Kansas City,USA,39.156427,-94.483334,2008,80.0,$0
2109,52cdef7f4bab8bd67529be9e,Binbit,mobile,Global Mobile Entertainment,San Pedro Garza Garcia,MEX,25.6600605,-100.3760321,2005,300.0,$0
2114,52cdef7f4bab8bd67529bea3,Transcend Medical,medical,Medical Device Developer,Menlo Park,USA,37.4817249,-122.1711165,2006,,$51M
2116,52cdef7f4bab8bd67529beaf,Externautics,biotech,Reverse Proteomic YOMICSÂ® ,Siena,ITA,43.3368952,11.3075198,2007,,$3.89M
2118,52cdef7f4bab8bd67529bece,uControl,software,"Home Security, Automation Platform",Austin,USA,30.3542873,-97.7976572,2006,,$3.9M
2119,52cdef7f4bab8bd67529beda,Hexaformer,cleantech,Transformer Core Manufacturer,,SWE,59.4995085,17.9263734,2004,,$4.5M
2120,52cdef7f4bab8bd67529befa,Tiempo Development,software,Nearshore Software Development Services,Tempe,USA,33.4298452,-111.9387842,2006,230.0,$0
2125,52cdef7f4bab8bd67529bf35,InterMed Discovery,cleantech,Natural Product lead-discovery,,DEU,51.4983521,6.8126313,2006,,€7.44M
2126,52cdef7f4bab8bd67529bf3c,Tribold,software,Enterprise Product Management Software,London,GBR,51.5209358,-0.1424094,2003,106.0,$28.1M
2128,52cdef7f4bab8bd67529bf50,SolaRover,cleantech,Mobile Solar Power Generators,Lone Tree,USA,37.9243593,-122.0236032,2008,140.0,$0
2129,52cdef7f4bab8bd67529bf5a,Limerick BioPharma,biotech,Compound Developer,South San Francisco,USA,37.658713,-122.399382,2004,,$49M
2130,52cdef7f4bab8bd67529bf69,VistaGen Therapeutics,biotech,Pluripotent stem cell technology ,South San Francisco,USA,37.6656476,-122.3843489,2013,,$41.3M
2133,52cdef7f4bab8bd67529bf80,Sagent Pharmaceuticals,biotech,Biotech,Schaumburg,USA,42.061187,-88.0794478,2007,,$70M
2134,52cdef7f4bab8bd67529bfa2,CalciMedica,medical,autoimmune disorder treatments,La Jolla,USA,32.843245,-117.279345,2006,,$57M
2135,52cdef7f4bab8bd67529bfb0,Lightwave Power,cleantech,Thin film solar cell ,Cambridge,USA,42.392628,-71.151216,2008,,$13M
2136,52cdef7f4bab8bd67529bfb3,BioStable,biotech,medical device company,"Austin,",USA,30.327779,-97.669955,2008,,$5.5M
2138,52cdef7f4bab8bd67529bfb7,Aileron Therapeutics,biotech,biotechnology company,,USA,42.101977,-72.637994,2005,,$99.5M
2139,52cdef7f4bab8bd67529bfb7,Aileron Therapeutics,biotech,biotechnology company,Cambridge,USA,42.3736158,-71.1097335,2005,,$99.5M
2140,52cdef7f4bab8bd67529bfbb,Diagnoplex,biotech,molecular cancer diagnostics,Lausanne,CHE,46.5567716,6.6833176,2005,,$9.7M
2142,52cdef7f4bab8bd67529bfcb,Opsona,biotech,Drug Developer Immunology,Dublin 8,IRL,53.3401356,-6.2962414,2004,,$40.6M
2144,52cdef7f4bab8bd67529bfd2,NanoString Technologies,biotech,expression profiling,Seattle,USA,47.6234781,-122.3343544,2003,,$106M
2145,52cdef7f4bab8bd67529bfd3,Solazyme,cleantech,Algal-derived Biofuel Producer,South San Francisco,USA,37.661543,-122.390464,2003,,$146M
2147,52cdef7f4bab8bd67529bfe5,Certify Data Systems,enterprise,Health Care IT Service Provider,San Jose,USA,37.317847,-121.948469,2004,,$7.21M
2148,52cdef7f4bab8bd67529bff2,TVU Networks,ecommerce,live tv streaming video,Mountain View,USA,37.416349,-122.085021,2005,60.0,$10.1M
2151,52cdef7f4bab8bd67529bff9,Vyatta,software,Network Virtualization Software Provider,Belmont,USA,37.524422,-122.265869,2005,,$40.8M
2152,52cdef7f4bab8bd67529c000,Applied Genetics Technologies Corporation,biotech,Gene therapy,Alachua,USA,29.7847641,-82.4768036,2009,,$78.1M
2153,52cdef7f4bab8bd67529c001,Silicor Materials,manufacturing,,San Jose,USA,37.394118,-122.035378,2006,,$240M
2155,52cdef7f4bab8bd67529c00d,Azure Power,cleantech,Solar energy solutions,New Delhi,IND,28.7164018,77.1765029,2008,,$13.6M
2157,52cdef7f4bab8bd67529c018,ElectraTherm,cleantech,waste heat electricity,Carson City,USA,39.1880124,-119.7480697,2005,,$8M
2158,52cdef7f4bab8bd67529c020,IdeaPaint,ecommerce,,Cambridge,USA,42.3694815,-71.0771871,2008,,$13.3M
2160,52cdef7f4bab8bd67529c037,Versartis,biotech,Therapeutics Protein Developer,Redwood City,USA,37.523194,-122.259179,2008,,$89.5M
2161,52cdef7f4bab8bd67529c03b,Cempra,biotech,Antibiotics Developer,Chapel Hill,USA,35.911347,-78.976038,2006,,$108M
2162,52cdef7f4bab8bd67529c040,Cervilenz,biotech,Device to measure cervical length,Chagrin Falls,USA,41.4225841,-81.3857728,2008,,$23M
2163,52cdef7f4bab8bd67529c041,Clovis Oncology,biotech,Oncology Compound Licencing Company,Boulder,USA,40.026,-105.259041,2009,,$357M
2164,52cdef7f4bab8bd67529c042,Optimum Energy,cleantech,Energy Efficiency Software,Seattle,USA,47.598657,-122.334614,2005,65.0,$21.2M
2165,52cdef7f4bab8bd67529c042,Optimum Energy,cleantech,Energy Efficiency Software,San Diego,USA,32.8386414,-117.098216,2005,65.0,$21.2M
2166,52cdef7f4bab8bd67529c042,Optimum Energy,cleantech,Energy Efficiency Software,New York,USA,40.7518919,-73.9875922,2005,65.0,$21.2M
2168,52cdef7f4bab8bd67529c045,Autonomic Technologies,medical,Medical Device Company,San Francisco,USA,37.775196,-122.419204,2007,,$55M
2169,52cdef7f4bab8bd67529c049,Virdia,cleantech,Cellulosic Biofuels Conversion,Redwood City,USA,37.523311,-122.259154,2007,,$111M
2170,52cdef7f4bab8bd67529c04b,Tokai Pharmaceuticals,biotech,hormone-dependent growth disorders,Cambridge,USA,42.362856,-71.083762,2004,,$100M
2172,52cdef7f4bab8bd67529c05b,Forterra Systems,games_video,Enterprise Virtual World Creator,San Mateo,USA,37.561576,-122.284173,2005,,$1.2M
2173,52cdef7f4bab8bd67529c061,Greenline Industries,cleantech,Biodiesel Production,Larkspur,USA,37.9471709,-122.5071031,2005,,$20M
2174,52cdef7f4bab8bd67529c062,Trevena,biotech,Drug Discovery Platform,King of Prussia,USA,40.100058,-75.413354,2007,,$129M
2175,52cdef7f4bab8bd67529c065,Solexant,cleantech,Thin Film Photovoltaics,San Jose,USA,37.3825306,-121.9198306,2006,,$87M
2176,52cdef7f4bab8bd67529c067,Miles Electric Vehicles,automotive,Electric Vehicle Research,Santa Monica,USA,34.028701,-118.486966,2004,,$56M
2177,52cdef7f4bab8bd67529c06a,EnerG2,cleantech,,Seattle,USA,47.6042663,-122.3328401,2003,,$12M
2180,52cdef7f4bab8bd67529c08f,OwnEnergy,cleantech,Wind Energy Development,Brooklyn,USA,40.7028474,-73.9906813,2007,,$28.8M
2181,52cdef7f4bab8bd67529c0a0,Zemoga,web,Digital Innovation Agency,New York,USA,40.744697,-73.989947,2003,140.0,$0
2183,52cdef7f4bab8bd67529c0a0,Zemoga,web,Digital Innovation Agency,Wilton,USA,41.1932851,-73.4313029,2003,140.0,$0
2186,52cdef7f4bab8bd67529c0ad,FastSoft,software,Internet Speed Software,Pasadena,USA,34.142973,-118.140553,2006,,$5.97M
2187,52cdef7f4bab8bd67529c0b2,NGM Biopharmaceuticals,biotech,Treatment of metabolic disease,South San Francisco,USA,37.656246,-122.399735,2007,,$145M
2188,52cdef7f4bab8bd67529c0b7,Ostara,cleantech,,Vancouver,CAN,49.2883553,-123.1233545,2005,,$45.7M
2189,52cdef7f4bab8bd67529c0c3,FORMA Therapeutics,biotech,Cancer Treating Biotherapeutic Developer,Cambridge,USA,42.3595196,-71.1156913,2008,,$42.5M
2191,52cdef7f4bab8bd67529c0c7,LearningMate,software,Online learning solutions provider.,Vancouver,CAN,49.2836544,-123.1409704,2003,190.0,$0
2192,52cdef7f4bab8bd67529c0c7,LearningMate,software,Online learning solutions provider.,London,GBR,51.5241069,-0.1169935,2003,190.0,$0
2193,52cdef7f4bab8bd67529c0d8,Alimera Sciences,biotech,Biopharmaceutical,Alpharetta,USA,34.093625,-84.242809,2003,,$107M
2194,52cdef7f4bab8bd67529c0eb,Sutro Biopharma,biotech,Biopharmaceuticals,South San Francisco,USA,37.647198,-122.394584,2003,,$116M
2195,52cdef7f4bab8bd67529c0fb,Buzzient,enterprise,Enterprise Social Media Analytics,Boston,USA,42.362856,-71.083762,2007,,$1.57M
2196,52cdef7f4bab8bd67529c101,SolarReserve,cleantech,concentrated solar power projects,Santa Monica,USA,34.028173,-118.471235,2007,,$182M
2197,52cdef7f4bab8bd67529c10d,SynapCell,biotech,preclinical evaluation of CNS,Grenoble,FRA,45.1734252,5.7401962,2005,,$4.43M
2202,52cdef7f4bab8bd67529c140,Taligen Therapeutics,biotech,Treatment of Inflammatory diseases,Cambridge,USA,42.3634664,-71.0786638,2004,,$78.8M
2203,52cdef7f4bab8bd67529c141,Makani Power,cleantech,High Altitude Wind Energy,Alameda,USA,37.7831775,-122.3086191,2006,,$5M
2204,52cdef7f4bab8bd67529c142,SpePharm,,,,NLD,52.38586,4.8425506,2006,,€26M
2205,52cdef7f4bab8bd67529c146,INRIX,software,Big Data Traffic Provider,Kirkland,USA,47.6434969,-122.2033998,2004,,$68.1M
2206,52cdef7f4bab8bd67529c14c,Living Proof,biotech,,Cambridge,USA,42.3661884,-71.0802975,2004,,$53M
2210,52cdef7f4bab8bd67529c15a,Global Fitness Media,web,Online Personal Training Dashboard,Los Angeles,USA,34.054318,-118.462876,2007,,$3.2M
2211,52cdef7f4bab8bd67529c15b,Microstim,biotech,implants,LÃ¼beck,DEU,53.8353585,10.6976787,2007,,$2.64M
2212,52cdef7f4bab8bd67529c161,Siluria Technologies,nanotech,Fuels and Chemicals from Methane,San Francisco,USA,37.4484914,-122.1802812,2008,,$103M
2213,52cdef7f4bab8bd67529c163,Airgain,network_hosting,Wireless Smart Antenna and LAN Provider,Carlsbad,USA,33.129172,-117.286973,2003,,$10.8M
2215,52cdef7f4bab8bd67529c163,Airgain,network_hosting,Wireless Smart Antenna and LAN Provider,St. Petersburg,RUS,59.939039,30.315785,2003,,$10.8M
2216,52cdef7f4bab8bd67529c16e,BPL Global,software,software solutions,Sewickley,USA,40.612461,-80.098299,2004,,$81.3M
2217,52cdef7f4bab8bd67529c176,Actinobac Biomed,biotech,pharmaceutical technologies,North Brunswick,USA,40.455501,-74.478931,2009,,$600k
2219,52cdef7f4bab8bd67529c180,PINC Solutions,enterprise,Asset Management Software,Alameda,USA,37.726339,-122.243783,2004,,$10.1M
2220,52cdef7f4bab8bd67529c182,Accellos,software,Supply Chain Execution Solutions,Colorado Springs,USA,38.833716,-104.826256,2006,,$51.4M
2225,52cdef7f4bab8bd67529c1a8,ticketea,ecommerce,Online event management platform,Madrid,ESP,40.4455155,-3.7061764,2010,,$5.73M
2226,52cdef7f4bab8bd67529c1ad,VendAsta,software,,Saskatoon,CAN,52.143886,-106.6634565,2008,,C$11.3M
2227,52cdef7f4bab8bd67529c1bc,Intermolecular,semiconductor,Semiconductor components,San Jose,USA,37.3949016,-121.9293948,2004,,$62.6M
2228,52cdef7f4bab8bd67529c1bf,Carpathia Hosting,network_hosting,"Complex, Complaint Managed Hosting",Dulles,USA,39.008438,-77.492934,2003,75.0,$0
2229,52cdef7f4bab8bd67529c1bf,Carpathia Hosting,network_hosting,"Complex, Complaint Managed Hosting",Boulder,USA,40.017348,-105.2797978,2003,75.0,$0
2230,52cdef7f4bab8bd67529c1c5,Pontis,software,marketing delivery platform,Ra’anana,ISR,32.1980455,34.8824253,2004,105.0,$34.7M
2231,52cdef7f4bab8bd67529c1c5,Pontis,software,marketing delivery platform,Capital Federal,ARG,-34.5631882,-58.4541925,2004,105.0,$34.7M
2233,52cdef7f4bab8bd67529c1dc,Palyon Medical,biotech,Devices for Neurological disorders,New York,USA,40.756054,-73.986951,2004,,$21M
2235,52cdef7f4bab8bd67529c1dd,Lycera,biotech,Pharm. for abnormal cell growth,Ann Arbor,USA,42.277416,-83.733276,2006,,$41M
2236,52cdef7f4bab8bd67529c1e5,Marinus Pharmaceuticals,biotech,Neurological disease treatment,Branford,USA,41.29606,-72.770691,2003,,$52.4M
2237,52cdef7f4bab8bd67529c1f0,20:20 Mobile,mobile,The new shape of distribution,"Crewe, Cheshire",ARE,53.0842802,-2.423658,2006,,$29.8M
2238,52cdef7f4bab8bd67529c1fe,OpTier,analytics,Application Management Software,New York,USA,40.754937,-73.985647,2005,150.0,$77.5M
2239,52cdef7f4bab8bd67529c208,Alnara Pharmaceuticals,biotech,Healthcare Biotechnology,Cambridge,USA,42.3624253,-71.116031,2008,,$55M
2240,52cdef7f4bab8bd67529c257,Azingo,mobile,,Sunnyvale,USA,37.382162,-122.036301,2005,,$80M
2241,52cdef7f4bab8bd67529c25f,Pragmatic Works,enterprise,SQL Software,Middleburg,USA,30.037994,-81.819905,2007,65.0,$0
2246,52cdef7f4bab8bd67529c26f,All India Guide,other,Trade Directory of Exporters Importers,Delhi,IND,28.635308,77.22496,2003,90.0,$0
2247,52cdef7f4bab8bd67529c273,Zymeworks,biotech,computational biotechnology,"Vancouver,BC",CAN,49.2644563,-123.1356715,2004,,$23.9M
2248,52cdef7f4bab8bd67529c27c,Si2 Microsystems,semiconductor,electronic integrated circuits,San Jose,USA,37.234708,-121.779272,2006,,$12.7M
2250,52cdef7f4bab8bd67529c27d,Nuventix,cleantech,Thermal management and cooling,Austin,USA,30.239229,-97.834211,2003,,$33.1M
2251,52cdef7f4bab8bd67529c280,Pearl Therapeutics,biotech,Respiratory Disease research,Redwood City,USA,37.502169,-122.217727,2006,,$232M
2253,52cdef7f4bab8bd67529c2a4,Layer 7 Technologies,software,"API Management for Web, Mobile, Cloud",Washington,USA,38.897976,-77.028561,2003,165.0,$19.9M
2254,52cdef7f4bab8bd67529c2a4,Layer 7 Technologies,software,"API Management for Web, Mobile, Cloud",Vancouver,CAN,49.2864769,-123.1220081,2003,165.0,$19.9M
2255,52cdef7f4bab8bd67529c2a4,Layer 7 Technologies,software,"API Management for Web, Mobile, Cloud",Surrey,GBR,51.2357089,-0.5813902,2003,165.0,$19.9M
2257,52cdef7f4bab8bd67529c2af,Physicians Interactive,advertising,digital sales and marketing,Reading,USA,42.2938519,-87.9973255,2008,,$17M
2258,52cdef7f4bab8bd67529c2c7,Cyber-Rain,cleantech,,,USA,34.186206,-118.50391,2006,,$3.3M
2259,52cdef7f4bab8bd67529c2ca,Alter-G,medical,Anti-Gravity Treadmill,Fremont,USA,37.4667988,-121.9240065,2005,,$23M
2260,52cdef7f4bab8bd67529c2cb,TARIS Biomedical,biotech,Pharmaceutical Company,Lexington,USA,42.4236783,-71.2459523,2008,,$46.8M
2261,52cdef7f4bab8bd67529c2d0,Delphi,cleantech,Mobile electronics,,USA,42.603532,-83.16134,2009,,$8M
2262,52cdef7f4bab8bd67529c2d2,Altobeam,semiconductor,fabless IC design,Beijing,CHN,55.902143,-3.208711,2007,,$26M
2264,52cdef7f4bab8bd67529c2d9,CoMentis,biotech,Neurovascular disease research,South San Francisco,USA,37.646457,-122.394008,2004,,$32M
2265,52cdef7f4bab8bd67529c2db,FireScope,software,Service Management Software Company,Huntington Beach,USA,33.664705,-118.012553,2006,65.0,$9.91M
2266,52cdef7f4bab8bd67529c2db,FireScope,software,Service Management Software Company,Carrollton,USA,33.0353,-96.9274,2006,65.0,$9.91M
2267,52cdef7f4bab8bd67529c2db,FireScope,software,Service Management Software Company,Sydney,AUS,-33.867139,151.207114,2006,65.0,$9.91M
2268,52cdef7f4bab8bd67529c2db,FireScope,software,Service Management Software Company,London,GBR,51.5001524,-0.1262362,2006,65.0,$9.91M
2272,52cdef7f4bab8bd67529c2f6,Principle Power,cleantech,Offshore wind power,Seattle,USA,47.5992095,-122.3343564,2007,,$2.3M
2274,52cdef7f4bab8bd67529c301,Clean Mobile,cleantech,Electric Drive Trains for LEVs,,DEU,48.0554409,11.6075086,2006,,€3.3M
2275,52cdef7f4bab8bd67529c302,Breathe Technologies,health,Respiratory Care Ventilator systems,Irvine,USA,33.664567,-117.747521,2005,,$38M
2276,52cdef7f4bab8bd67529c30a,Inspire Medical Systems,biotech,Sleep Apnea devices,Maple Grove,USA,45.069344,-93.4034162,2007,,$17M
2277,52cdef7f4bab8bd67529c30b,Spiracur,medical,wound healing devices,Redwood City,USA,37.4298335,-122.004179,2007,,$55.3M
2278,52cdef7f4bab8bd67529c315,Maxymiser,enterprise,Multivariate Testing and Personalization,New York,USA,55.9485591,-3.2151393,2006,250.0,£14M
2279,52cdef7f4bab8bd67529c320,Flirtomatic,social,Mobile flirting service,London,GBR,51.5272363,-0.0956262,2006,,$9M
2283,52cdef7f4bab8bd67529c32c,VytronUS,biotech,Cardiac Devices,Sunnyvale,USA,37.394258,-122.032776,2006,,$34.8M
2284,52cdef7f4bab8bd67529c32e,High Gear Media,web,Automotive digital media,Menlo Park,USA,37.445335,-122.15833,2008,,$12M
2287,52cdef7f4bab8bd67529c339,SoloPower,cleantech,thin-film photovoltaic cells,San Jose,USA,37.253463,-121.782906,2005,,$458M
2288,52cdef7f4bab8bd67529c33b,Coskata,cleantech,biology based renewable energy,Warrenville,USA,41.8035954,-88.159371,2006,,$86.2M
2289,52cdef7f4bab8bd67529c33e,Solairedirect,cleantech,integrated solar power,Paris,FRA,48.8745951,2.3210737,2006,150.0,$26.6M
2290,52cdef7f4bab8bd67529c348,Mashable,news,The Social Media Guide,New York,USA,40.7401544,-73.9867417,2005,100.0,$13.3M
2291,52cdef7f4bab8bd67529c34c,R2 Semiconductor,semiconductor,Semiconductor Company,Sunnyvale,USA,37.4104762,-122.0185959,2008,,$33.2M
2292,52cdef7f4bab8bd67529c38e,Ciclon Semiconductor Device Corporation,semiconductor,Semiconductor manufacturer,Bethlehem,USA,40.6015759,-75.3611135,2004,,$24.2M
2294,52cdef7f4bab8bd67529c3ba,ISIS sentronics,hardware,Optical Sensor Technololgy,,DEU,48.265012,13.0305666,2006,,$2.71M
2295,52cdef7f4bab8bd67529c3bc,StyleCaster,web,Media and Ad-Tech for fashion & beauty,New York City,USA,40.7450497,-73.9900984,2008,60.0,$5M
2305,52cdef7f4bab8bd67529c3ed,GreenVolts,cleantech,Utility-scale concentrating photovoltaic,Fremont,USA,37.790153,-122.398669,2005,68.0,$96.8M
2306,52cdef7f4bab8bd67529c3ee,AltaRock Energy,cleantech,Geothermal,Seattle,USA,47.6859295,-122.3373282,2007,,$26.3M
2307,52cdef7f4bab8bd67529c3ee,AltaRock Energy,cleantech,Geothermal,Seattle,USA,47.620973,-122.347276,2007,,$26.3M
2308,52cdef7f4bab8bd67529c3f1,SoftLayer,network_hosting,Hosting Services Provider,Dallas,USA,33.017317,-96.837682,2005,,$30M
2309,52cdef7f4bab8bd67529c3fb,Semprius,cleantech,printed Solar Modules,Durham,USA,35.8948471,-78.8923523,2005,,$57.7M
2311,52cdef7f4bab8bd67529c422,Grain Management,mobile,Communications Equipment,Sarasota,USA,27.3372319,-82.5309605,2007,,$20M
2312,52cdef7f4bab8bd67529c433,aCon,hardware,kiosk terminals for retail businesses,Soenderborg,DNK,54.9201429,9.8114974,2003,,$2M
2322,52cdef7f4bab8bd67529c48f,HiperScan,other,,Dresden,DEU,51.1260927,13.7850316,2006,,$1.11M
2323,52cdef7f4bab8bd67529c4be,Avenda Systems,security,User and Network Security,Santa Clara,USA,37.381034,-121.971487,2006,,$5M
2327,52cdef7f4bab8bd67529c4d9,BuyVIP,ecommerce,Private Sales Club,Madrid,ESP,40.4167413,-3.7032498,2006,,$20M
2329,52cdef7f4bab8bd67529c4e1,UCWeb,software,mobile internet service provider,Guangzhou,CHN,23.1337544,113.3853308,2004,1700.0,$0
2332,52cdef7f4bab8bd67529c4e1,UCWeb,software,mobile internet service provider,San Francisco,USA,37.7814765,-122.4013217,2004,1700.0,$0
2334,52cdef7f4bab8bd67529c4e9,GreenBytes,enterprise,Virtual Desktop Storage Systems,Providence,USA,41.829229,-71.421059,2007,54.0,$35M
2338,52cdef7f4bab8bd67529c503,Nordic Windpower,cleantech,Wind Turbines,Berkeley,USA,37.863464,-122.3153453,2007,,$54M
2341,52cdef7f4bab8bd67529c534,Pufferfish,other,,Edinburgh,GBR,55.9345905,-3.1795482,2004,,$630k
2342,52cdef7f4bab8bd67529c53b,SandForce,enterprise,Developer of flash processor chips,Milpitas,USA,37.2807831,-122.0032261,2006,,$46M
2349,52cdef7f4bab8bd67529c588,Applied Language Solutions,other,"Translation, localization and interpret",Anaheim,USA,33.821994,-117.932197,2003,100.0,$0
2354,52cdef7f4bab8bd67529c594,Equiendo,mobile,GSM mobile software,Nangor Road,IRL,53.3370743,-6.2518914,2005,,$1.96M
2358,52cdef7f4bab8bd67529c5a4,Crocus Technology,cleantech,Magnetic RAM Developer,Sunnyvale,USA,37.386774,-121.987661,2004,,€59M
2363,52cdef7f4bab8bd67529c5c6,Incuity Software,software,,Mission Viejo,USA,33.6640874,-117.6325191,2004,,$7.3M
2365,52cdef7f4bab8bd67529c5d6,Swiftprosys,other,content digitization and e-publishin,Paris,FRA,48.9164682,2.3749707,2005,180.0,$0
2375,52cdef7f4bab8bd67529c65c,SheKnows,news,Women's Lifestyle Media Platform,Scottsdale,USA,33.6322301,-111.9036895,2003,200.0,$0
